"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","M"
13223001800,13223,"18","やしきやまいせき","屋敷山遺跡","武蔵村山市 中藤一丁目","[旧石器時代][縄文時代（草創期〜晩期）][弥生時代（後期）][古墳時代][平安時代][中世]","集落","[縄文時代]住居　竪穴状遺構　ピット","縄文土器　打斧　スタンプ形石器　弥生土器　土師器　瓦",139.3980655,35.75746344,TRUE
13224001000,13224,"10","わだ・もぐさいせき","和田・百草遺跡","多摩市 和田三丁目　 百草　 和田","[旧石器時代][縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落・屋敷","[旧石器時代]ユニット　[縄文時代]住居　集石　炉穴　陥し穴　土坑　土壙　[古墳時代]住居　溝　方形周溝墓　[奈良時代][平安時代]住居　土坑　溝　[中世]地下式土坑　[中世][近世]建物　井戸　柵","石器　縄文土器　石器　土師器　須恵器　カワラケ　鉄器　石臼",139.4334725,35.64036886,TRUE
13224002700,13224,"27","むかいのおかいせき","向ノ岡遺跡","多摩市 連光寺一丁目","[縄文時代（早期〜後期）][奈良時代][平安時代][中世][近世]","集落・城館","[縄文時代]住居　敷石住居　集石　炉穴　石囲炉　陥し穴　土坑　[奈良時代]住居　溝　[平安時代]屋外炉","縄文土器　石器　土錘　土製円板　耳栓　土偶　土師器　須恵器　鉄製品　陶磁器",139.4595044,35.64554104,TRUE
13224003400,13224,"34","たまにゅーたうんNo.22いせき","多摩ニュータウンNo.22遺跡","多摩市 連光寺二丁目","[縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世]","集落","[縄文時代]土坑　[中世]掘立柱建物　建物　住居　方形竪穴　遺構　蔵　井戸　溝","縄文土器　土師器　須恵器　陶磁器　燈明皿　鉄釘　刀子　紡錘車　鏡　飾り金具　銭貨",139.4506702,35.63667722,TRUE
13224003700,13224,"37","ふながだい（たまにゅーたうんNo.367）いせき","船ヶ台遺跡群No.2","多摩市 連光寺六丁目","[縄文時代（前期〜中期）][奈良時代][平安時代][中世?]","包蔵地","","縄文土器　土師器　須恵器",139.4645512,35.63401763,TRUE
13224003900,13224,"39","ふながだい（たまにゅーたうんNo.371）いせき","船ヶ台遺跡群No.4","多摩市 連光寺六丁目","[縄文時代（前期〜中期）][中世？]","包蔵地","","縄文土器　陶器",139.4672978,35.63337584,TRUE
13224004000,13224,"40","ふながだいいせき","船ヶ台遺跡","多摩市 連光寺六丁目","[中世]","地下式横穴","[中世]地下式土坑　4×2ｍ　8m2","人骨",139.4666111,35.63365488,TRUE
13224004800,13224,"48","たまにゅーたうんNo.509いせき","多摩ニュータウンNo.509遺跡","多摩市 馬引沢二丁目","[縄文時代（前期・後期）][奈良時代][中世][近世]","集落","[縄文時代]集石　土坑　[奈良時代]住居　土坑　[中世]建物群　竪穴　状遺構　井戸　土坑　地下式土坑","縄文土器　石器　土師器　須恵器　瓦　陶磁器",139.4540861,35.63278293,TRUE
13224005000,13224,"50","たまにゅーたうんNo.511いせき","多摩ニュータウンNo.511遺跡","多摩市 馬引沢二丁目","[旧石器時代][縄文時代（早期〜中期）][中世][近世]","集落","[旧石器時代]ユニット　[縄文時代]竪穴状遺構　土坑　[近世]建物　土坑　井戸","石器　縄文土器　石器　板碑　陶磁器　砥石　石臼　金属器",139.4571417,35.62692284,TRUE
13224005100,13224,"51","たまにゅーたうんNo.379いせき","多摩ニュータウンNo.379遺跡","多摩市 諏訪四丁目他","[旧石器時代][縄文時代（草創期〜中期）][平安時代][中世][近世]","集落","[縄文時代]住居　集石　土坑　[平安時代]土坑　[中世][近世]土坑　溝","ナイフ形石器　剥片　縄文土器　石斧　丸鑿　形石斧　石槍　有茎尖頭器　土師器　須恵器　陶磁器",139.4582404,35.62642053,TRUE
13224006000,13224,"60","たまにゅーたうんNo.462いせき","多摩ニュータウンNo.462遺跡","多摩市 唐木田一丁目","[縄文時代（前期）][平安時代][中世]","集落","[中世]建物　井戸","縄文土器　石器　土師器　須恵器　陶器（灰釉）　舶載磁器　銭貨",139.4031938,35.6151978,TRUE
13224006100,13224,"61","たまにゅーたうんNo.92いせき","多摩ニュータウンNo.92遺跡","多摩市 唐木田一丁目","[縄文時代（前期〜中期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地","[縄文時代]集石　土坑　[古墳時代]土坑　[平安時代]土坑　[近世]土坑　溝","縄文土器　打斧　磨斧　礫器　石皿　磨石　凹石　土製品　土師器　須恵器　陶磁器　砥石　銭貨",139.4018549,35.6154769,TRUE
13224006200,13224,"62","たまにゅーたうんNo.91いせき","多摩ニュータウンNo.91遺跡","多摩市 唐木田一丁目","[旧石器時代][縄文時代（早期〜中期・晩期）][弥生時代（前期〜中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居　集石　焼土　土坑　[古墳時代]土坑　[平安時代]住居　焼土　ピット　土坑　[中世]建物　ピット　集石　井戸　窯状遺構　[近世]建物　ピット　土坑　井戸　炭窯　段切状遺構　溝","ナイフ形石器　剥片　縄文土器　打斧　磨斧　礫器　石鏃　有孔磨製石鏃　掻器　石皿　磨石　凹石　土錘　耳飾　土師器　須恵器　陶器（灰釉・緑釉）　鉄製品　炭化種子　陶磁器　土師質土器　須恵質土器　舶載磁器　鉄鏃　銭貨　陶磁器　土器　石臼　釘　銭貨",139.4038805,35.61597929,TRUE
13224007000,13224,"70","たまにゅーたうんNo.87いせき","多摩ニュータウンNo.87遺跡","多摩市 唐木田一丁目　 唐木田二丁目","[縄文時代（前期〜中期）][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　須恵器　陶器　燈明皿",139.4114859,35.61376986,TRUE
13224007100,13224,"71","たまにゅーたうんNo.63いせき","多摩ニュータウンNo.63遺跡","多摩市 鶴牧一丁目","[縄文時代（早期〜中期）][平安時代][中世][近世]","包蔵地","","縄文土器　土師器　須恵器　鉄製品　紡錘車　陶磁器",139.4187426,35.62607249,TRUE
13224007600,13224,"76","たまにゅーたうんNo.454いせき","多摩ニュータウンNo.454遺跡","多摩市 愛宕四丁目","[旧石器時代][縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世]","集落","[縄文時代]集石土坑　焼土　土坑　ピット　[平安時代]住居　[近世]土坑　集石　溝　道路","尖頭器　細石刃　縄文土器　石器　土師器　須恵器　陶器（灰釉）　瓦",139.4264974,35.6286193,TRUE
13224007900,13224,"79","たまにゅーたうんNo.271いせき","多摩ニュータウンNo.271遺跡","多摩市 落合一丁目","[旧石器時代][縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世]","集落","[縄文時代]集石　土坑　[平安時代]住居　集石　土坑　[中世][近世]掘立柱　建物群　井戸　土坑　地下式土坑　削平面　溝","ナイフ形石器　石核　縄文土器　石器　土師器　須恵器　陶器（灰釉）　陶磁器　瓦　石製品　木製品　銭貨",139.4280123,35.62840765,TRUE
13224008000,13224,"80","たまにゅーたうんNo.452いせき","多摩ニュータウンNo.452遺跡","多摩市 落合一丁目","[旧石器時代][縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]集石　土坑　[奈良時代]住居　[奈良時代][平安時代]住居　集石　土坑　溝　[平安時代]住居　集石　土坑　[中世]建物　焼土　井戸　土坑　地下式土坑　溝　[中世][近世]ピット　柱穴列　杭列　[近世]建物　土坑　焼土　井戸　溝　柵列　石組　木橋","ナイフ形石器　細石刃　石核　縄文土器　石器　弥生土器　匂玉　土師器　須恵器　陶器（灰釉）　砥石　鉄製品　紡錘車　土錘　陶硯　瓦　陶磁器　舶載陶磁器　石製品　鉄製品　銅製品　煙管　木製品　木桶　銭貨",139.4289393,35.62914489,TRUE
13224008100,13224,"81","たまにゅーたうんNo.451いせき","多摩ニュータウンNo.451遺跡","多摩市 落合一丁目","[縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世]","集落","[縄文時代]集石　土坑　[平安時代]住居　柱穴群　[中世]地下式土坑　[近世]建物　柱穴群　井戸　炭窯","縄文土器　石器　土師器　須恵器　瓦　陶磁器　土師質土器　舶載陶磁器　板碑",139.4301753,35.62992624,TRUE
13224008200,13224,"82","たまにゅーたうんNo.278いせき","多摩ニュータウンNo.278遺跡","多摩市 鶴牧二丁目","[縄文時代][中世][近世]","集落","[縄文時代]土坑　[中世]地下式横穴　土坑　墓　ピット群　枝切り　焼土　溝　[近世]建物跡　井戸　土坑　段切り　堂址","礫器　打石斧　スクレイパー　石皿　ﾊｸ片　土器　石器　陶磁器　石臼　木器　常滑　青銅　鉄　古銭　炭化穀類",139.4163725,35.62007966,TRUE
13224008700,13224,"87","たまにゅーたうんNo.457いせき","多摩ニュータウンNo.457遺跡","多摩市 鶴牧一丁目","[旧石器時代][縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居　竪穴状遺構　集石　炉穴　焼土　土坑　[平安時代]住居　土坑　[中世][近世]掘立柱　建物　ピット群　井戸　土坑　地下式土坑　墓壙　段切り　溝　道路","ナイフ形石器　掻器　剥片　縄文土器　石斧　石鏃　石匙　石皿　磨石　弥生土器　須恵器　陶磁器　瓦器　舶載陶磁器　擂鉢　砥石　刀子　石臼　板碑　銭貨　人骨　馬歯　炭化材　種子",139.418777,35.62317016,TRUE
13224008800,13224,"88","たまにゅーたうんNo.267いせき","多摩ニュータウンNo.267遺跡","多摩市 鶴牧一丁目","[中世][近世]","包蔵地","[中世]地下式土坑","",139.4182963,35.62263991,TRUE
13224009600,13224,"96","たまにゅーたうんNo.57いせき","多摩ニュータウンNo.57遺跡","多摩市 落合一丁目","[旧石器時代][縄文時代（前期〜後期）][中世][近世]","集落","[旧石器時代]ユニット　礫群　[縄文時代]住居　集石　土坑　[近世]墓","ナイフ形石器　石核　剥片　焼礫　縄文土器　石器　土師器　須恵器　銭貨（宋銭・寛永通宝）　胞衣容器　埋葬人骨",139.429214,35.62610314,TRUE
13224010500,13224,"105","たまにゅーたうんNo.77いせき","多摩ニュータウンNo.77遺跡","多摩市 落合五丁目","[縄文時代（中期）][奈良時代][平安時代][中世][近世]","包蔵地","","縄文土器　土師器　陶磁器",139.4256777,35.61456524,TRUE
13224010700,13224,"107","たまにゅーたうんNo.450いせき","多摩ニュータウンNo.450遺跡","多摩市 愛宕三丁目","[旧石器時代][縄文時代（早期〜後期）][弥生時代（中期）][奈良時代][平安時代][中世][近世]","集落","[縄文時代]敷石住居　集石　土坑　[奈良時代]住居　[平安時代]住居　集石　土坑　埋甕　[中世]竪穴状遺構　柱穴群　地下式土坑　段切状遺構　[中世][近世]建物　ピット　土坑　集石　井戸　溝　[近世]段切状遺構","ナイフ形石器　尖頭器　掻器　削器　剥片　縄文土器　石器　弥生土器　土師器　須恵器　陶器（灰釉・緑釉）　土製品　砥石　鉄製品　瓦　炭化物　陶磁器　土師質土器　舶載陶磁器　砥石　石臼　石鍋　釘　板碑置台　板碑　土製品　銭貨",139.4338199,35.63222081,TRUE
13224010800,13224,"108","たまにゅーたうんNo.273いせき","多摩ニュータウンNo.273遺跡","多摩市 愛宕三丁目","[中世][近世]","包蔵地","","瓦塔",139.4340602,35.63322536,TRUE
13224011200,13224,"112","たまにゅーたうんNo.258いせき","多摩ニュータウンNo.258遺跡","多摩市 愛宕二丁目","[中世][近世]","塚","","板碑",139.4382144,35.63333698,TRUE
13224011500,13224,"115","たまにゅーたうんNo.33いせき","多摩ニュータウンNo.33遺跡","多摩市 愛宕二丁目","[中世][近世]","横穴墓群","","",139.4419223,35.63515071,TRUE
13224011700,13224,"117","たまにゅーたうんNo.284いせき","多摩ニュータウンNo.284遺跡","多摩市 乞田","[中世][近世]","塚","","",139.443124,35.63478797,TRUE
13224011900,13224,"119","たまにゅーたうんNo.27いせき","多摩ニュータウンNo.27遺跡","多摩市 永山一丁目","[旧石器時代][縄文時代（早期〜中期）][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]ユニット　[縄文時代]住居　集石　炉穴　土坑　[平安時代]住居　溝　[中世]地下式土坑　[中世][近世]掘立柱建物　建物　土坑　井戸　溝　道路　墓","ナイフ形石器　石核　剥片　縄文土器　石器　土師器　須恵器　陶器（灰釉）　陶磁器　板碑",139.4452628,35.63200161,TRUE
13224012100,13224,"121","たまにゅーたうんNo.467いせき","多摩ニュータウンNo.467遺跡","多摩市 豊ヶ丘一丁目","[旧石器時代][縄文時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]土坑　[平安時代]住居　[中世]地下式土坑","ナイフ形石器　礫器　削器　剥片　土師器　陶磁器　土製品",139.4374999,35.62987332,TRUE
13224012300,13224,"123","たまにゅーたうんNo.40いせき","多摩ニュータウンNo.40遺跡","多摩市 豊ヶ丘一丁目","[縄文時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土師器　須恵器　燈明皿",139.4344272,35.62773854,TRUE
13224013400,13224,"134","たまにゅーたうんNo.264いせき","多摩ニュータウンNo.264遺跡","多摩市 永山二丁目","[縄文時代（前期）][奈良時代][平安時代][中世]","集落","[縄文時代]集石　土坑　[平安時代]住居","縄文土器　打斧　磨斧　石錘　磨石　土師器　須恵器　舶載陶磁器　陶器（三彩・緑釉）　鉄製品　円板状土製品　瓦　瓦塔",139.4467734,35.62728562,TRUE
