"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","N"
13214001000,13214,"10","むさしこくぶんじあと（そうにじ）","武蔵国分寺跡（僧尼寺）","国分寺市 西元町一丁目 西元町二丁目 西元町三丁目 西元町四丁目 東元町三丁目 東元町四丁目","[奈良時代][平安時代]","社寺跡","[奈良時代][平安時代]金堂 尼寺金堂 講堂 中門 塔 僧坊 尼坊 鐘楼 憧竿 回廊 住居 掘立柱建物 道路 溝 井戸 [中世]土坑 地下式横穴","土師器 須恵器 土師質土器 陶磁器(緑釉・灰釉・青磁・白磁・三彩・天目) カワラケ 支脚 砥石 石臼 鍬鋤先 鎌 ヤリガンナ 刀子 鉄鏃 紡錘車 土錘 鞴羽口 鈴 陶硯 <U+9299>帯 鬼瓦 軒丸瓦 丸瓦 平瓦 熨斗瓦 面戸瓦 <U+587C> 文様入銅製蓋 観音菩薩立像 銭貨 板碑",139.4668193,35.69189309,TRUE
13214001400,13214,"14","たきくぼよこあなぼぐん","多喜窪横穴墓群","国分寺市 西元町二丁目 西元町四丁目","[奈良時代]","横穴墓","［奈良時代］横穴墓","陶器（緑釉） 鉄釘 木棺 人骨",139.4875978,35.69943317,TRUE
13214001900,13214,"19","むさしこくぶんじあと","武蔵国分寺跡","国分寺市 東元町二丁目 東元町三丁目 東元町四丁目 西元町一丁目 西元町二丁目 西元町三丁目 西元町四丁目 泉町一丁目 泉町二丁目 泉町三丁目 西恋ヶ窪一丁目","[旧石器時代][縄文時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居 [奈良時代][平安時代]住居 掘立柱建物 道路 溝 [中世]門 土坑 地下式横穴","縄文土器 陶磁器 土製品 石製品 鉄製品 青銅製品 瓦 <U+587C>",139.4662512,35.6985094,TRUE
13214002300,13214,"23","","国分寺市No.23遺跡","国分寺市 東元町二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","[縄文時代]集石土坑","縄文土器 石器",139.4837496,35.6961901,TRUE
13214002400,13214,"24","","国分寺市No.24遺跡","国分寺市 東元町一丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4823459,35.69642596,TRUE
13214002500,13214,"25","","国分寺市No.25遺跡","国分寺市 東元町一丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4765747,35.70015531,TRUE
13214002600,13214,"26","","国分寺市No.26遺跡","国分寺市 東元町二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4720246,35.69197866,TRUE
13214002800,13214,"28","ほんちょう（こくぶんじむらせっきじだい）いせき","本町（国分寺村石器時代）遺跡","国分寺市 南町二丁目 本町二丁目","[旧石器時代][縄文時代（中期）][奈良時代][平安時代]","集落","[縄文時代]住居 土坑 埋甕","縄文土器 打斧 磨斧 石鏃 敲石",139.483665,35.70079777,TRUE
13214002900,13214,"29","","国分寺市No.29遺跡","国分寺市 南町一丁目 本町一丁目","[旧石器時代][縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4851149,35.70016943,TRUE
13214003000,13214,"30","","国分寺市No.30遺跡","国分寺市 本多一丁目 本町二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.481922,35.70351503,TRUE
13214003400,13214,"34","","国分寺市No.34遺跡","国分寺市 西恋ヶ窪二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4651256,35.70043532,TRUE
13214003700,13214,"37","","国分寺市No.37遺跡","国分寺市 西恋ヶ窪三丁目","[旧石器時代][縄文時代][奈良時代][平安時代]","包蔵地","[旧石器時代]ユニット 土坑 [縄文時代]土坑 [奈良時代][平安時代]土坑 溝","ナイフ形石器 尖頭器 細石刃 台形石器 楔形石器 掻器 錐 打斧 磨石 石核 縄文土器 石器",139.464439,35.70336272,TRUE
13214003800,13214,"38","","国分寺市No.38遺跡","国分寺市 西恋ヶ窪一丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4679335,35.70524044,TRUE
13214003900,13214,"39","","国分寺市No.39遺跡","国分寺市 西恋ヶ窪一丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4666632,35.70128155,TRUE
13214004000,13214,"40","","国分寺市No.40遺跡","国分寺市 内藤二丁目","[縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4559932,35.69806544,TRUE
13214004600,13214,"46","","国分寺市No.46遺跡","国分寺市 光町二丁目","[奈良時代][平安時代]","包蔵地","","",139.4428096,35.7047288,TRUE
13214004700,13214,"47","","国分寺市No.47遺跡","国分寺市 日吉町一丁目","[縄文時代（中期）][奈良時代][平安時代]","包蔵地","","縄文土器",139.4582592,35.70274937,TRUE
13214004900,13214,"49","","国分寺市No.49遺跡","国分寺市 日吉町一丁目","[奈良時代][平安時代]","包蔵地","","",139.4566455,35.70102081,TRUE
13214005000,13214,"50","ないとうしんでんおうけつぼ","内藤新田横穴墓","国分寺市 内藤一丁目","[奈良時代]","横穴墓","[奈良時代]横穴墓","土師器 須恵器 鉄釘 木棺 人骨",139.4581562,35.69324182,TRUE
13214005700,13214,"57","こいがくぼひがしいせき","恋ヶ窪東遺跡","国分寺市 本町四丁目 東恋ヶ窪一丁目 東恋ヶ窪二丁目","[旧石器時代][縄文時代（中期）][奈良時代][平安時代]","集落","[縄文時代]掘立柱建物跡 敷石住居 集石土坑 土坑 屋外埋甕 炉穴 陥穴 特殊遺構","(旧石器時代)細石刃 尖頭器 ナイフ形石器 (縄文時代)縄文土器 ミニチュア土器 耳栓 器台 打製石斧 石鏃 掻器 石匙 石錐 石皿 磨石 土製円板 尖頭器 石棒 硬玉製原石 (奈良・平安時代)土師器 瓦",139.4770468,35.70348715,TRUE
13214005800,13214,"58","とうさんどうむさしみち","東山道武蔵路","国分寺市 西恋ヶ窪一丁目 東恋ヶ窪三丁目","[奈良時代][平安時代]","その他（道路跡）","東山道武蔵路","",139.4691008,35.69517554,TRUE
13215000300,13215,"3","なかみねしたいせき","中峰下遺跡","国立市 谷保","[奈良時代][平安時代][中世][近世]","包蔵地","[奈良時代][平安時代]敷石遺構 土坑","主な出土品",139.4362997,35.68335206,TRUE
13215000600,13215,"6","かりやうえいせき","仮屋上遺跡","国立市 谷保 富士見台二丁目","[縄文時代（中期）][奈良時代][平安時代][中世]","集落","[平安時代]住居跡 土坑 配石 溝状遺構 柱穴 [中世]地下式土坑","縄文土器 石鏃 土師器 須恵器 砥石 鉄製品 紡錘車 土錘 円面硯 瓦",139.4435438,35.68276644,TRUE
13215000800,13215,"8","みどりかわひがしいせき","緑川東遺跡","国立市 青柳一丁目 青柳三丁目","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][近世]","集落","[旧石器時代]ブロック 礫群 配石 [縄文時代]住居跡 竪穴状遺構 集石 炉穴 土坑 ピット 焼土跡 [奈良時代][平安時代]溝 [近世]溝状遺構 土坑","ナイフ形石器 尖頭器 石核 細石刃核 スクレイパー 縄文土器 打斧 石匙 土偶 打製石斧 有舌尖頭器 石鏃 スタンプ形石器 礫器 扶入磨石 磨石 石皿 石錘 石棒 耳栓 垂飾",139.423645,35.686913,TRUE
13215001300,13215,"13","なんようじいせき","南養寺遺跡","国立市 谷保","[縄文時代（早期～後期）][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居 敷石住居 集石 土坑 ピット [平安時代]住居 土坑 石組遺構 [近世]土坑 井戸 溝状遺構","縄文土器 打斧 磨斧 石鏃 掻器 石匙 石錘 楔形石器 石皿 磨石 スタンプ形石器 凹石 敲石 土錘 土製円板 石棒 土偶 土師器 須恵器 刀子 羽口 瓦 鉄滓 陶磁器 板碑 銭貨",139.4324542,35.68022068,TRUE
13215001500,13215,"15","じょうやまいせき","城山遺跡","国立市 谷保","[縄文時代（早期・中期）][奈良時代][平安時代][中世][近世]","包蔵地","[中世][近世]石組粘土敷土坑 集礫遺構 土坑 ピット 道状遺構","縄文土器 打斧 石皿 土師器 須恵器 瓦 須恵器系土師質土器 陶器 磁器 かわらけ 石臼 砥石 スラグ 石製品",139.436334,35.67944785,TRUE
13215002100,13215,"21","ばいりんいせき","梅林遺跡","国立市 谷保","[縄文時代（中期）][奈良時代][平安時代][中世][近世]","包蔵地","[中世]溝状遺構","縄文土器 石斧 土師器 須恵器 鋳型 坩堝 三又状土製品 羽口 陶磁器",139.4453291,35.67894587,TRUE
13215002500,13215,"25","やぼとうほうおうけつぼ","谷保東方横穴墓","国立市 谷保","[奈良時代]","横穴墓","","人骨 刀子",139.4490474,35.67598166,TRUE
13215002900,13215,"29","ばいりん1ごうおうけつぼ（ばいりんいせき）","梅林1号横穴墓（梅林遺跡）","国立市 谷保","[奈良時代？]","横穴墓","[古墳時代]横穴墓1基","",139.4451335,35.67934222,TRUE
13219000100,13219,"1","こあだちまえはらきたいせき","小足立前原北遺跡","狛江市 西野川四丁目","[古墳時代][奈良時代][平安時代]","包蔵地","","土師器 須恵器",139.571069,35.64850383,TRUE
13219000200,13219,"2","こあだちまえはらみなみいせき","小足立前原南遺跡","狛江市 西野川三丁目 西野川四丁目 和泉本町四丁目","[弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[古墳時代]住居","弥生土器 土師器 須恵器 陶器",139.5717728,35.64557441,TRUE
13219000300,13219,"3","こあだちまえはらひがしいせき","小足立前原東遺跡","狛江市 西野川二丁目 西野川四丁目","[弥生時代][古墳時代][奈良時代]","包蔵地","[奈良時代]住居 土坑","弥生土器 土師器 須恵器",139.5735409,35.64782031,TRUE
13219000400,13219,"4","みのわいせき","箕和遺跡","狛江市 西野川二丁目 西野川四丁目","[弥生時代][古墳時代]［奈良時代］[近世]","集落","[縄文時代]土坑 [古墳時代]住居 [奈良時代]住居","弥生土器 土師器 石製模造品 陶器",139.5743992,35.64949422,TRUE
13219000500,13219,"5","みのわだ・きたくぼいせき","箕和田・北久保遺跡","狛江市 西野川二丁目 和泉本町三丁目","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[近世]溝状遺構 墓地","縄文土器 弥生土器 土師器 須恵器 陶磁器 鉄製品 銅製品 煙管 銭貨",139.5741074,35.64335636,TRUE
13219000600,13219,"6","がくとうほんむらいせき","覚東本村遺跡","狛江市 西野川一丁目","[古墳時代][奈良時代][平安時代][近世]","包蔵地","","土師器 陶器",139.5765449,35.64579761,TRUE
13219000700,13219,"7","こあだちなかむらきたいせき","小足立中村北遺跡","狛江市 東野川二丁目 東野川三丁目 西野川一丁目","[縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]","集落","[奈良時代][平安時代]住居 [近世]建物 竪穴状遺構 土坑 井戸 溝 集石","縄文土器 石斧 石鏃 砥石 土師器 須恵器 陶磁器 硯 釘 木製品 銭貨",139.579485,35.64655751,TRUE
13219000800,13219,"8","こあだちなかむらみなみいせき","小足立中村南遺跡","狛江市 東野川二丁目 西野川一丁目","[弥生時代][古墳時代][奈良時代][平安時代]","集落","[平安時代]住居 掘立柱建物","弥生土器 土師器 須恵器",139.5789486,35.64439529,TRUE
13219000900,13219,"9","みつおさにしいせき","三長西遺跡","狛江市 東野川一丁目 東野川三丁目 東野川四丁目","[縄文時代][奈良時代]","集落・墳墓","[縄文時代]土坑 [古墳時代]方形周溝 墓 [古墳時代][奈良時代]住居","土師器 須恵器",139.5822613,35.64547676,TRUE
13219001000,13219,"10","みつおさひがしいせき","三長東遺跡","狛江市 東野川三丁目 東野川四丁目","[古墳時代][奈良時代][平安時代][近世]","集落","[古墳時代]住居 [時代不明]溝","土師器 須恵器 磁器 擂鉢 ホウロク カワラケ",139.5850765,35.64468162,TRUE
13219001100,13219,"11","がくとうみしまにしいせき","覚東三島西遺跡","狛江市 東野川一丁目","[古墳時代][奈良時代][平安時代]","包蔵地","","土師器",139.580991,35.64324475,TRUE
13219001200,13219,"12","がくとうみしまなかいせき","覚東三島中遺跡","狛江市 東野川一丁目","[奈良時代][平安時代][近世]","包蔵地","","土師器 須恵器 陶磁器 ホウロク カワラケ",139.5831024,35.64261699,TRUE
13219001800,13219,"18","はらきたいせき","原北遺跡","狛江市 和泉本町一丁目","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[古墳時代]住居","縄文土器 弥生土器 土師器 須恵器 陶器 カワラケ",139.5774313,35.63893222,TRUE
13219002000,13219,"20","はらみなみいせき","原南遺跡","狛江市 和泉本町一丁目","[縄文時代][奈良時代][平安時代][近世]","集落","[時代不明]住居 掘立柱建物","縄文土器 土師器 須恵器 陶器",139.5784269,35.63628148,TRUE
13219002200,13219,"22","しゅくやしきにしいせき","宿屋敷西遺跡","狛江市 岩戸北一丁目 岩戸北三丁目","[縄文時代（中期）][古墳時代][奈良時代][近世]","集落","[縄文時代]土坑 [古墳時代]住居","縄文土器 土師器 須恵器 陶器",139.5809614,35.63543563,TRUE
13219002600,13219,"26","うちきたやいせき","内北谷遺跡","狛江市 岩戸北三丁目","[古墳時代][奈良時代]","集落","[古墳時代][奈良時代]住居","土師器 須恵器",139.5824716,35.63342396,TRUE
13219002900,13219,"29","ふるやしき・あいのはらいせき","古屋敷・相之原遺跡","狛江市 岩戸南二丁目 岩戸南三丁目","[縄文時代（草創期・中期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[弥生時代]住居 [古墳時代][奈良時代][平安時代]住居 [時代不明]土師器窯 土坑","縄文土器 有舌尖頭器 石鏃 弥生土器 土師器 須恵器 鉄鎌 鉄鏃 刀子 石製模造品 陶磁器",139.5904667,35.62996028,TRUE
13219003100,13219,"31","ふるやしきいせき","古屋敷遺跡","狛江市 岩戸南一丁目 岩戸南二丁目","[古墳時代][奈良時代][平安時代]","集落","[古墳時代]住居 [奈良時代]住居","土師器 須恵器 陶器（灰釉）",139.5852182,35.63103814,TRUE
