"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","E"
13204003000,13204,"30","きたのいせき","北野遺跡","三鷹市 北野四丁目","[旧石器時代][縄文時代（草創期～後期）][古墳時代][近世]","集落","[旧石器時代]ユニット 礫群 [縄文時代]住居 集石 炉穴 土坑 溝状遺構 [時代不明]集石土坑 ピット","縄文土器 石器 土錘 土製円板 耳栓 土師器 陶器 カワラケ 瓦 碁石 泥人形",139.5793099,35.67363438,TRUE
13204003100,13204,"31","しりつだいごちゅうがっこういせき","市立第五中学校遺跡","三鷹市 新川一丁目 新川四丁目","[旧石器時代][縄文時代（早期～中期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]ユニット 礫群 [縄文時代]住居 集石 集石 土坑 [時代不明]土坑 溝状遺構","縄文土器 石器 土錘 土製円板 耳栓 土偶 弥生土器 土師器 須恵器 陶磁器 カワラケ 玉類 銭貨",139.5768721,35.6710462,TRUE
13204003200,13204,"32","あずまいせき","東遺跡","三鷹市 中原二丁目 新川一丁目 新川四丁目","[旧石器時代][縄文時代（中期）][古墳時代][近世]","包蔵地","[時代不明]溝状遺構","縄文土器 土師器 陶磁器 碁石 泥人形 銭貨",139.5725805,35.66920539,TRUE
13204003300,13204,"33","なかせんがわいせき","中仙川遺跡","三鷹市 中原一丁目 新川一丁目","[旧石器時代][縄文時代（早期・中期）][近世]","包蔵地","[時代不明]皿状遺構","石器 縄文土器 陶磁器 ガラス製品",139.5773527,35.66647198,TRUE
13204003400,13204,"34","にしざんやいせき","西山谷遺跡","三鷹市 中原一丁目","[縄文時代（中期）][奈良時代][平安時代][近世]","包蔵地","","縄文土器 土師器 陶器",139.5811636,35.66504946,TRUE
13204003500,13204,"35","きゅうでんさかいいせき","給田境遺跡","三鷹市 北野四丁目","[縄文時代（早期・中期）][奈良時代][平安時代][近世]","包蔵地","","縄文土器 土師器 陶磁器 カワラケ",139.5846655,35.671353,TRUE
13204003600,13204,"36","うちでいせき","内出遺跡","三鷹市 中原三丁目","[縄文時代（中期）][近世]","包蔵地","[時代不明]ピット 溝状遺構","縄文土器 石器 土師器 陶磁器 カラワケ 瓦 土製品",139.5690425,35.67185008,TRUE
13204003700,13204,"37","なかじまいせき","中嶋遺跡","三鷹市 中原三丁目 中原四丁目","[縄文時代（前期～後期）][近世]","包蔵地","","縄文土器 石器 土師器 陶磁器 銭貨 獣骨",139.5668127,35.67046049,TRUE
13204003800,13204,"38","なかはらいせき","中原遺跡","三鷹市 中原四丁目","[旧石器時代][縄文時代（前期～中期）][奈良時代][平安時代][中世][近世]","包蔵地・陣屋","[中世]溝状遺構 [時代不明]畝状遺構","石器 縄文土器 石器 須恵器 カワラケ 瓦 土鍋 陶磁器 鉄製品 泥人形 銭貨",139.566847,35.66797816,TRUE
13204003900,13204,"39","なかにしいせき","中西遺跡","三鷹市 中原四丁目","[旧石器時代][縄文時代（中期）][近世]","包蔵地","[縄文時代]集石 [時代不明]溝状遺構","石器 縄文土器 陶磁器",139.5686323,35.66775502,TRUE
13204004300,13204,"43","たきさかいせき","滝坂遺跡","三鷹市 中原一丁目 中原二丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[旧石器時代]ユニット 礫群 [縄文時代]住居 集石 炉穴 土坑 [時代不明]ピット 溝状遺構","石器 縄文土器 石器 弥生土器 土師器 陶器 泥人形 泥面子 銭貨 骨片",139.5756361,35.66485421,TRUE
13204004400,13204,"44","こばんづか","古判塚","三鷹市 牟礼五丁目 牟礼七丁目","[縄文時代（中期）][近世]","包蔵地","[時代不明]溝状遺構","縄文土器 石器 土師器 須恵器 陶磁器 泥面子",139.5747044,35.68449998,TRUE
13204004500,13204,"45","むこうはらいせき","向原遺跡","三鷹市 牟礼五丁目 牟礼六丁目","[縄文時代（中期）][近世]","包蔵地","[時代不明]溝状遺構","縄文土器 土師器 陶磁器 ガラス製品",139.5789959,35.68659141,TRUE
13204004600,13204,"46","むれいせき","牟礼遺跡","三鷹市 牟礼一丁目 牟礼二丁目 牟礼三丁目","[縄文時代（中期）][近世]","包蔵地","[時代不明]皿鉢状遺構","縄文土器 土師器 陶磁器 カワラケ 土製品",139.5827945,35.68846918,TRUE
13204004700,13204,"47","しもほんじゅくいせき","下本宿遺跡","三鷹市 牟礼一丁目","[縄文時代（中期）][近世]","包蔵地","","縄文土器 土師器 陶磁器",139.586034,35.68514136,TRUE
13204004800,13204,"48","いのかしらいせきぐんえーいせき","井の頭池遺跡群A遺跡","三鷹市 井の頭四丁目 井の頭五丁目","[旧石器時代][縄草][縄文時代（早期～後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]ユニット 礫群 [縄文時代]住居 小竪穴 集石 集石土坑 炉穴 土坑 ピット 配石 溝状 遺構","石器 縄文土器 石器 弥生土器 土師器 須恵器 板碑 陶磁器",139.5754818,35.6984234,TRUE
13204005400,13204,"54","かんだじょうすいげんいせき","神田上水源遺跡","三鷹市 井の頭二丁目 井の頭三丁目","[縄文時代（中期）][近世]","包蔵地","","縄文土器 石鏃 石器 須恵器 カワラケ 陶磁器 土製玩具",139.5816616,35.69245659,TRUE
13204005500,13204,"55","たまがわどおりひがしいせき","玉川通東遺跡","三鷹市 井の頭一丁目","[縄文時代（早期～中期）][近世]","包蔵地","[時代不明]土坑 溝状遺構","縄文土器 陶磁器 土製玩具",139.5885967,35.68763263,TRUE
13205000500,13205,"5","さとうづか","佐藤塚","青梅市 成木八丁目","[近世]","石灰窯跡・墓地","","五輪塔",139.216479,35.82707497,TRUE
13205001000,13205,"10","なかざと（あんらくじまえ）（えぬ-5）いせき","中里（安楽寺前）(N-5)遺跡","青梅市 成木一丁目","[縄文時代（前期）][平安時代][中世][近世]","包蔵地","[中世]溝","縄文土器　土師器　須恵器　陶磁器（白磁・青磁）　木製品（杭）",139.2756708,35.8382473,TRUE
13205006300,13205,"63","ちゃどうやきかまあと","茶道焼窯跡","青梅市 日向和田二丁目","[近世]","窯","","陶器",139.2353034,35.78283976,TRUE
13205006900,13205,"69","もりしたじんやあと","森下陣屋跡","青梅市 森下町","[近世]","屋敷","陣屋","",139.2490707,35.79022012,TRUE
13205007100,13205,"71","あまがせいせき","天ヶ瀬遺跡","青梅市 天ヶ瀬町","［縄文時代］［中世］［近世］","包蔵地　その他の墓","","縄文土器　陶器",139.2506156,35.78790861,TRUE
13205009100,13205,"91","かべみんようあと","河辺民窯跡","青梅市 河辺","[近世]","窯","","",139.2869699,35.77893794,TRUE
13205010600,13205,"106","あまだいらみんようあといせき","天平民窯跡遺跡","青梅市 吹上","[近世]","窯","","陶器",139.2820261,35.7997136,TRUE
13205015300,13205,"153","しんまちのおおいど","新町の大井戸","青梅市 新町二丁目","[近世]","大井戸","※遺跡範囲のすべてが東京都指定史跡青梅新町の大井戸となっています。","",139.2994325,35.78890871,TRUE
13205015500,13205,"155","ふじづか","富士塚","青梅市 新町五丁目","[近世]","その他（富士塚）","","",139.3073976,35.7892429,TRUE
13205015800,13205,"158","たけのしたいせき","竹の下遺跡","青梅市 今井二丁目","[縄文時代（前期～後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・生産関連","[平安時代]溝状遺構　粘土採掘坑　[中世]溝状遺構　[近世]溝状遺構　柱穴","縄文土器　土師器　須恵器　陶磁器　瓦",139.3085649,35.80734297,TRUE
13205015900,13205,"159","なりきいしばいところくぼいせき","成木石灰所久保遺跡","青梅市 成木六丁目","[近世]","その他の墓・屋敷・その他","※遺跡範囲のすべてが青梅市指定史跡成木石灰所久保遺跡となっています。","",139.226504,35.83225233,TRUE
13205016000,13205,"160","いしばいやきいせき（せっかいせきさいしゅあと）","石灰焼遺跡(石灰石採取跡)","青梅市 成木六丁目","[近世]","その他（生産関連）","※遺跡範囲のすべてが青梅市指定史跡石灰石採取跡となっています。","",139.2300746,35.82220349,TRUE
13205016400,13205,"164","","青梅市No.164遺跡","青梅市 根ヶ布一丁目","[縄文時代（早期）][近世]","包蔵地","","縄文土器",139.2633493,35.80046543,TRUE
13205018100,13205,"181","ししぼりいせき","シシボリ遺跡","青梅市 和田町一丁目　 和田町二丁目","[近世？]","その他（生産）","形態（堀）　堀　陥し穴","",139.2283683,35.77849478,TRUE
13206000100,13206,"1","むさしこくぶんじあとかんれんいせき","武蔵国分寺跡関連遺跡","府中市 栄町一丁目　 栄町二丁目　 栄町三丁目　 武蔵台一丁目　 武蔵台二丁目","[旧石器時代][縄文時代（前期～後期）][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]炭化物集中部　[縄文時代]集石　土坑　焼土　[奈良時代][平安時代]土坑　火葬墓　[平安時代]住居　掘立柱建物　土坑　道路　溝　[中世][近世]柱穴列　土坑　道路　溝","ナイフ形石器　尖頭器　細石刃　石核　縄文土器　打斧　磨斧　石鏃　石匙　石錐　石錘　ピエス・エスキーユ　石皿　スタンプ形石器　剥片　凹石　敲石　土師器　須恵器　陶器(緑釉・灰釉)　磁器　擂鉢　瓦　石製品　砥石　鉄製品　瓦　銭貨　漆紙文書　土製品　木製くし　煙管",139.470458,35.69050485,TRUE
13206000200,13206,"2","むさしこくふかんれんいせき","武蔵国府関連遺跡","府中市 日鋼町、片町一丁目、片町二丁目、片町三丁目 寿町一丁目、寿町二丁目、寿町三丁目、小柳町一丁目、小柳町二丁目 清水が丘一丁目、清水が丘二丁目、清水が丘三丁目 白糸台一丁目、白糸台二丁目、白糸台三丁目、白糸台四丁目、白糸台五丁目、白糸台六丁目 八幡町一丁目、八幡町二丁目、八幡町三丁目 府中町一丁目、府中町二丁目、府中町三丁目 分梅町一丁目、分梅町二丁目、分梅町三丁目 本宿町一丁目、本宿町二丁目、本宿町三丁目、本宿町四丁目 緑町一丁目、緑町二丁目、緑町三丁目 宮西町一丁目、宮西町二丁目、宮西町三丁目、宮西町四丁目、宮西町五丁目 宮町一丁目、宮町二丁目、宮町三丁目 美好町一丁目、美好町二丁目、美好町三丁目 若松町一丁目、若松町二丁目、若松町三丁目、日吉町 西府町一丁目、西府町二丁目、西府町三丁目、西府町四丁目、西府町五丁目、日新町二丁目","[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","官衙・集落","奈良時代][平安時代]住居　掘立柱建物　土坑　柵　道路　溝　井戸　土壙墓　地下式横穴墓　火葬墓　火葬遺構","須恵器　土師器　二彩　緑釉　刀子　鉄鏃　鉄斧　紡錘車　石帯　土錘　瓦",139.4847811,35.67019899,TRUE
13206000300,13206,"3","みたけづか","御岳塚","府中市 本宿町一丁目","［縄文時代（前期～中期）］［奈良時代］［平安時代］[中世]［近世］","包蔵地・塚","[中世]周溝","",139.457327,35.67054776,TRUE
13206000700,13206,"7","ふちゅうしゅく","府中宿","府中市 宮西町一丁目 宮西町二丁目 宮西町三丁目 宮西町四丁目 宮西町五丁目 宮町一丁目 宮町二丁目 宮町三丁目 八幡町一丁目 八幡町二丁目 片町二丁目 寿町一丁目 美好町三丁目 本町二丁目","[近世]","社寺・その他（宿場）","[近世]掘立柱建物 建物 土蔵 地下室 井戸 溝 墓地","陶磁器 土器 鉄製品 銅製品(煙管・簪） ガラス製品",139.4769727,35.67008257,TRUE
13206000800,13206,"8","ほんしゅくいちりづか","本宿一里塚","府中市 日新町一丁目","[近世]","その他（塚）","※遺跡範囲のすべてが市指定史跡甲州街道本宿一里塚跡となっています。","",139.4564535,35.66799076,TRUE
13206002100,13206,"21","とびたきゅうきたいせき","飛田給北遺跡","府中市 朝日町三丁目","[旧石器時代][縄文時代（中期）][古墳時代][奈良時代][平安時代][近世]","包蔵地・集落","[旧石器時代]礫群 [縄文時代]土坑 [古墳時代]住居 竪穴遺構 溝 [奈良時代][平安時代]土坑 [近世]ピット列 土坑","ナイフ形石器 掻器 敲石 磨石 石核 焼礫 縄文土器 打斧 礫器 石槍 石皿 磨石 土師器 須恵器 砥石 青銅鉈尾 陶磁器",139.5230149,35.66873577,TRUE
13206002500,13206,"25","つねひさいちりづか","常久一里塚","府中市 若松町一丁目 清水が丘三丁目","[近世]","その他（塚）","※遺跡範囲のすべてが市指定史跡甲州街道常久一里塚跡となっています。","",139.4993166,35.6679707,TRUE
