"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","P"
13214002900,13214,"29","","国分寺市No.29遺跡","国分寺市 南町一丁目 本町一丁目","[旧石器時代][縄文時代][奈良時代][平安時代]","包蔵地","","縄文土器",139.4851149,35.70016943,TRUE
13214003700,13214,"37","","国分寺市No.37遺跡","国分寺市 西恋ヶ窪三丁目","[旧石器時代][縄文時代][奈良時代][平安時代]","包蔵地","[旧石器時代]ユニット 土坑 [縄文時代]土坑 [奈良時代][平安時代]土坑 溝","ナイフ形石器 尖頭器 細石刃 台形石器 楔形石器 掻器 錐 打斧 磨石 石核 縄文土器 石器",139.464439,35.70336272,TRUE
13214005200,13214,"52","","国分寺市No.52遺跡","国分寺市 西恋ヶ窪三丁目","[旧石器時代]","包蔵地","","",139.4639927,35.70517487,TRUE
13214005300,13214,"53","とうきょうけいざいだいがくこうないいせき","東京経済大学構内遺跡","国分寺市 南町一丁目","[旧石器時代][縄文時代（早期・中期）]","包蔵地","","尖頭器 掻器 彫器 打斧 剥片 縄文土器",139.4901274,35.69927724,TRUE
13214005400,13214,"54","はなざわひがしいせき","花沢東遺跡","国分寺市 南町二丁目 南町三丁目","[旧石器時代][縄文時代]","集落","[旧石器時代]礫群 [縄文時代]住居 土坑","ナイフ形石器 尖頭器 角錐状石器 掻器 敲石 打斧 石匙 石皿 スタンプ形石器 台石 砥石",139.4816738,35.69817697,TRUE
13214005500,13214,"55","ひかりちょういせき","光町遺跡","国分寺市 光町三丁目","[旧石器時代]","集落","[旧石器時代]礫群","ナイフ形石器 角錐状石器 掻器 彫器 敲石 磨石 石核",139.4421917,35.7065688,TRUE
13214005600,13214,"56","","国分寺市No.56遺跡","国分寺市 光町一丁目","[旧石器時代][縄文時代]","包蔵地","[縄文時代]土坑","",139.4486461,35.70160629,TRUE
13214005700,13214,"57","こいがくぼひがしいせき","恋ヶ窪東遺跡","国分寺市 本町四丁目 東恋ヶ窪一丁目 東恋ヶ窪二丁目","[旧石器時代][縄文時代（中期）][奈良時代][平安時代]","集落","[縄文時代]掘立柱建物跡 敷石住居 集石土坑 土坑 屋外埋甕 炉穴 陥穴 特殊遺構","(旧石器時代)細石刃 尖頭器 ナイフ形石器 (縄文時代)縄文土器 ミニチュア土器 耳栓 器台 打製石斧 石鏃 掻器 石匙 石錐 石皿 磨石 土製円板 尖頭器 石棒 硬玉製原石 (奈良・平安時代)土師器 瓦",139.4770468,35.70348715,TRUE
13215000200,13215,"2","みねうえいせき","峰上遺跡","国立市 富士見台三丁目","[旧石器時代][縄文時代][平安時代]","集落","[旧石器時代]ブロック 礫群 配石 [縄文時代]土坑","ナイフ形石器 尖頭器 スクレイパー 敲石 石核 剥片 縄文土器 土師器",139.4363187,35.68552263,TRUE
13215000500,13215,"5","かりやうえにしいせき","仮屋上西遺跡","国立市 谷保","[旧石器時代][縄文時代（中期）][平安時代][中世]","集落","[奈良時代]住居跡 溝状遺構 [平安時代]住居跡 土坑 ピット","土師器 須恵器 陶器 須恵器質陶器 刀子 紡錘車 古銭(隆平永寶) 風字硯",139.4417242,35.6828501,TRUE
13215000800,13215,"8","みどりかわひがしいせき","緑川東遺跡","国立市 青柳一丁目 青柳三丁目","[旧石器時代][縄文時代（早期～後期）][奈良時代][平安時代][近世]","集落","[旧石器時代]ブロック 礫群 配石 [縄文時代]住居跡 竪穴状遺構 集石 炉穴 土坑 ピット 焼土跡 [奈良時代][平安時代]溝 [近世]溝状遺構 土坑","ナイフ形石器 尖頭器 石核 細石刃核 スクレイパー 縄文土器 打斧 石匙 土偶 打製石斧 有舌尖頭器 石鏃 スタンプ形石器 礫器 扶入磨石 磨石 石皿 石錘 石棒 耳栓 垂飾",139.423645,35.686913,TRUE
13215000900,13215,"9","あおやぎいせき","青柳遺跡","国立市 青柳","[旧石器時代][縄文時代（中期）][平安時代]","包蔵地","","尖頭器 打斧 縄文土器 石斧 土師器",139.4220708,35.6823436,TRUE
13215001200,13215,"12","しけんざけいせき","四軒在家遺跡","国立市 矢川三丁目","[旧石器時代][縄文時代（中期）][古墳時代][平安時代][近世]","集落","[縄文時代]敷石住居 住居跡 集石 土坑 ピット 埋設土器[中世][近世]溝状遺構 土坑 柱穴","縄文土器 剥片 円筒埴輪 打製石斧 異形土器（ミニチュア土器） ナイフ形石器 有舌尖頭器 石鏃 掻器 石匙 スタンプ形石器 土師器 坏 須恵器 陶磁器",139.4274159,35.6809353,TRUE
13219004201,13219,"42-1","べんてんいけいせき","弁財天池遺跡","狛江市 中和泉一丁目","[旧石器時代][縄文時代（中期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]ブロック [縄文時代]住居 集石 土坑 [弥生時代][古墳時代]方形周溝墓 [古墳時代][奈良時代]住居 [奈良時代][平安時代]掘立柱建物 [中世][近世]土坑","ナイフ形石器 尖頭器 細石刃 縄文土器 打斧 石鏃 石皿 土製円板 石棒 弥生土器 槍先形鉄製品 鉄釧 銅釧 土師器 須恵器 紡錘車 銀製穂積具",139.575899,35.63310663,TRUE
13220000200,13220,"2","べんてんいせき","弁天遺跡","東大和市 蔵敷一丁目","[旧石器時代?][縄文時代（中期～後期）][平安時代]","包蔵地","","縄文土器　打斧　石鏃　石皿　石核　須恵器",139.4175795,35.75613855,TRUE
13220000700,13220,"7","はちまんやといせき","八幡谷戸遺跡","東大和市 奈良橋一丁目","[旧石器時代][縄文時代（早期～中期）]","集落","[縄文時代]住居　集石　土坑","尖頭器　縄文土器　打斧　磨斧　石鏃　石皿　磨石",139.4228323,35.75658432,TRUE
13220001300,13220,"13","すなのいせき","砂野遺跡","東大和市 奈良橋六丁目","[旧石器時代]","包蔵地","","尖頭器",139.4250983,35.74911726,TRUE
13220001700,13220,"17","たまこだい3いせき","多摩湖第3遺跡","東大和市 多摩湖一丁目","[旧石器時代][縄文時代][平安時代][近世]","包蔵地","[近世]溝","刃器　打斧　磨斧　石鏃　土師器　須恵器　土錘　臼玉　銭貨",139.4383849,35.76544359,TRUE
13220001800,13220,"18","たまこだい4いせき","多摩湖第4遺跡","東大和市 多摩湖","[旧石器時代][縄文時代（中期）][平安時代]","集落","[縄文時代]住居　[平安時代]住居","ナイフ形石器　縄文土器　石鏃　磨石　凹石　土師器　須恵器",139.435089,35.76608431,TRUE
13220001900,13220,"19","たまこだい5いせき","多摩湖第5遺跡","東大和市 多摩湖二丁目","[旧石器時代][縄文時代（中期）][奈良時代][平安時代]","集落・炭焼窯跡","[平安時代]住居　[近世]炭窯","ナイフ形石器　縄文土器　打斧　磨石　土師器",139.433132,35.76538788,TRUE
13220002200,13220,"22","たまこだい8いせき","多摩湖第8遺跡","東大和市 多摩湖二丁目","[旧石器時代][縄文時代][平安時代][近世]","集落","[平安時代]住居","細石刃　掻器　縄文土器　打斧　凹石　土師器　須恵器　陶磁器　銭貨",139.4287718,35.76522073,TRUE
13220002300,13220,"23","たまこだい9いせき","多摩湖第9遺跡","東大和市 多摩湖二丁目","[旧石器時代][縄文時代（早期～中期）][平安時代]","包蔵地","","刃器　縄文土器　石鏃　土師器　須恵器",139.4272612,35.76524859,TRUE
13220002500,13220,"25","たまこだい11いせき","多摩湖第11遺跡","東大和市 多摩湖二丁目","[旧石器時代][縄文時代（早期～後期）][平安時代][近世]","包蔵地","[近世]炭窯　井戸　石畳","ナイフ形石器　尖頭器　掻器　縄文土器　石鏃　土師器　須恵器　陶磁器",139.4251326,35.76469143,TRUE
13220002600,13220,"26","たまこだい12いせき","多摩湖第12遺跡","東大和市 多摩湖二丁目","[旧石器時代][縄文時代（前期～中期）][平安時代][近世]","集落","[縄文時代]土坑　[平安時代]住居　[近世]瓦窯","縄文土器　打斧　石槍　石鏃　石皿　土師器　瓦",139.4224203,35.76469143,TRUE
13220005000,13220,"50","かいどうないいせき","街道内遺跡","東大和市 高木三丁目","[旧石器時代][縄文時代（中期～後期）][平安時代]","包蔵地","","ナイフ形石器　尖頭器　縄文土器　打斧　磨斧　石鏃　石匙",139.4319647,35.74797484,TRUE
13220005300,13220,"53","まるやまにのはしいせき","丸山二の橋遺跡","東大和市 奈良橋五丁目","[旧石器時代]","包蔵地","","石器　剥片",139.4292181,35.74814203,TRUE
13220005800,13220,"58","たまこだい36いせき","多摩湖第36遺跡","東大和市 多摩湖二丁目","[旧石器時代][縄文時代（中期）][奈良時代][平安時代][近世]","包蔵地","[縄文時代]土坑　[近世]墓壙","尖頭器　刃器　縄文土器　打斧　石鏃　石皿　磨石　土師器　須恵器",139.4237593,35.76505358,TRUE
13220006700,13220,"67","","東大和市No.67遺跡","東大和市 清水四丁目","[旧石器時代][縄文時代][平安時代]","包蔵地","","石核　縄文土器　土師器",139.445938,35.75115127,TRUE
13220006900,13220,"69","うえのだいいせき","上ノ台遺跡","東大和市 清水二丁目","[旧石器時代][縄文時代（中期）][平安時代][近世]","集落","[旧石器時代]炉　[縄文時代]敷石住居　[平安時代]住居","ナイフ形石器　尖頭器　斧形石器　縄文土器　打斧　石鏃　石棒　土師器　陶磁器",139.4436034,35.75254439,TRUE
13220007000,13220,"70","まるやまいせき","丸山遺跡","東大和市 奈良橋五丁目","[旧石器時代]","包蔵地","[旧石器時代]礫群","ナイフ形石器　剥片",139.4303511,35.74970239,TRUE
13220007500,13220,"75","たまこだい33いせき","多摩湖第33遺跡","東大和市 多摩湖一丁目","[旧石器時代?][縄文時代][奈良時代][平安時代][近世]","包蔵地","","剥片　縄文土器　土師器　須恵器　砥石　銭貨",139.4380759,35.76731004,TRUE
13220007600,13220,"76","しみずかみすなだいいせき","清水上砂台遺跡","東大和市 清水五丁目","[旧石器時代][縄文時代（中期）]","集落","[旧石器時代]礫群　[縄文時代]集石","剥片　縄文土器",139.4444617,35.74858785,TRUE
13221001200,13221,"12","","清瀬市No.12遺跡","清瀬市 野塩一丁目","[旧石器時代][縄文時代（中期）][平安時代]","包蔵地","","掻器　縄文土器　打斧　土師器　須恵器",139.4990861,35.77980242,TRUE
13221001300,13221,"13","のしおにしはらいせき","野塩西原遺跡","清瀬市 野塩一丁目","[旧石器時代][縄文時代（中期）][平安時代]","集落","[平安時代]住居","ナイフ形石器　縄文土器　打斧　焼礫　土師器　須恵器　鉄鏃",139.4991891,35.77849333,TRUE
13221002000,13221,"20","のびどめのしおいせき","野火止野塩遺跡","清瀬市 梅園二丁目","[旧石器時代][縄文時代（早期・中期）][平安時代]","集落","[縄文時代]集石　炉　炉穴群　土坑　配石","剥片　縄文土器　打斧　礫器　石鏃　掻器　石皿　磨石　凹石　土師器　須恵器　陶器(灰釉）　釘",139.5039269,35.7735353,TRUE
13221004200,13221,"42","なかざととうこういんいせき","中里東光院遺跡","清瀬市 中里二丁目","[旧石器時代][縄文時代（中期）]","包蔵地","","ナイフ形石器　剥片　縄文土器　打斧",139.5138833,35.78303327,TRUE
13221006200,13221,"62","したじゅくこわしみずいせき","下宿強清水遺跡","清瀬市 旭ヶ丘六丁目　 下宿三丁目","[旧石器時代][縄文時代（早期～中期・晩期）][中世]","集落・城館？","[旧石器時代]礫群　[縄文時代]住居　炉穴　土坑　[中世]溝","ナイフ形石器　尖頭器　石刃　掻器　彫器　錐　石核　縄文土器　石鏃　石皿",139.5468006,35.80226953,TRUE
13221006500,13221,"65","いせいせき","伊勢遺跡","清瀬市 中清戸二丁目","[旧石器時代][縄文時代（早期・中期）][近世]","集落","[縄文時代]土坑　[近世]炭　窯","ナイフ形石器　石核　剥片　縄文土器　打斧　石鏃　土師器　須恵器　陶磁器　泥面子",139.5333497,35.77813123,TRUE
13221007700,13221,"77","したじゅくうちやまいせき","下宿内山遺跡","清瀬市 下宿三丁目","[旧石器時代][縄文時代（早期～晩期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]竪穴状遺構　集石　土坑　[弥生時代]住居　[奈良時代][平安時代]住居　ピット群　[中世]掘立柱建物　井戸　地下式土坑　[近世]竪穴状遺構　土坑　集石　農道　河道","尖頭器　剥片　縄文土器　土師器　須恵器　鉄製品　陶磁器　板碑　木製品",139.5415821,35.80458062,TRUE
13222000200,13222,"2","みやまえきいせき","宮前遺跡","東久留米市 下里二丁目","［旧石器時代］[縄文時代（中期）]","集落","[縄文時代]住居　土坑","縄文土器　石器",139.5024206,35.75430546,TRUE
13222000300,13222,"3","しんやまいせき","新山遺跡","東久留米市 下里三丁目","［旧石器時代］[縄文時代（中期）][平安時代]","集落","[縄文時代]住居跡　土坑　配石　[平安時代]住居跡　[時代不明]窯状遺構","ナイフ形石器　剥片　縄文土器　打斧　磨斧　石鏃　石錐　石皿　磨石　凹石　土製円板　土師器",139.4993307,35.75227153,TRUE
