"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","Y"
13212000600,13212,"6","しんめいうえいせき","神明上遺跡","日野市 神明一丁目 神明二丁目 神明三丁目 神明四丁目 大坂上三丁目 大坂上四丁目 多摩平七丁目","[旧石器時代][縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","住居 掘建柱建物跡 土坑 集石 溝","石器 縄文土器 土師器 須恵器ほか",139.3932299,35.67174888,TRUE
13212001800,13212,"18","ふきあげいせき","吹上遺跡","日野市 東豊田三丁目","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代]","集落","","",139.3894416,35.665114,TRUE
13212002200,13212,"22","ひらやまいせき","平山遺跡","日野市 東平山二丁目 西平山 豊田","[旧石器時代][縄文時代（早期・中期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","集落・古墳・墳墓","[旧石器時代]ユニット、[縄文時代]竪穴建物跡、集石、土坑、炉穴、[弥生時代]竪穴建物跡、方形周溝墓、[古墳時代]竪穴建物跡、古墳、[奈良～平安時代]掘立柱建物跡、柵列（ピット）、[中世]地下式土坑","[旧石器]石器、[縄文]土器、石器、[弥生]土器、[古墳]土師器、須恵器、鉄製刀子、人骨、[平安]土師器、[中世]銭貨、鉄製品",139.3756535,35.65123057,TRUE
13212003800,13212,"38","おちかわ・いちのみやいせき","落川・一の宮遺跡","日野市 落川","[縄文時代（晩期）][弥生時代（中期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[古墳時代]住居 土坑 [奈良時代]住居 掘立柱建物 土坑 溝 [古墳時代]?〜[近世]水田 [奈良時代]〜[中世]石敷遺構 [平安時代]住居 掘立柱建物 土坑 溝 粘土採掘坑 [中世]掘立柱建物 竪穴状遺構 地下炉 土坑 溝 道路 流路 [近世]礎石建物 畑 溝 墓壙","縄文土器 打斧 石鏃 弥生土器 土師器 須恵器 管玉 子持勾玉 勾玉 金環 石製模造品 砥石 刀子 鎚 釘 鉄鏃 石製・鉄製紡錘車 鉄錘 土錘 鉄鈴 門金具 陶硯 馬具 鍔 飾金具 墨書土器 磨石 石製・青銅製帯飾 馬歯 陶磁器 カワラケ 舶載陶磁器 瓦 板碑 銭貨 木杯 木蓋 くし 木杭",139.4368986,35.65469381,TRUE
13213000700,13213,"7","ひなたきた","日向北遺跡","東村山市 多摩湖町一丁目","[旧石器時代][縄文時代（早期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","集落","[縄文時代]住居　[古墳時代]住居","尖頭器　縄文土器　打製石斧　磨製石斧　石鏃　石錐　敲石　土錘　垂飾　石棒　石剣　紡錘車　耳栓　土偶　剥片　残核　焼獣骨　弥生土器　土師器　須恵器　陶器　磁器",139.4518359,35.76470573,TRUE
13213001700,13213,"17","なかのわり（ひなた）いせき","中の割(日向)遺跡","東村山市 多摩湖町一丁目　 廻田町三丁目　 廻田町四丁目","[旧石器時代][縄文時代（草創期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","集落","［縄文時代］竪穴住居跡　敷石住居　土坑 集石土坑　配石","ナイフ形石器　尖頭器　釉石刃　剥片　残核　縄文土器　耳栓　土製円盤　ミニチュア土器　打製石斧　磨製石斧　石鏃　楔形石器　石棒　敲石　磨石兼敲石　スクレイパー　石皿　台石　石皿兼台石　剥片　残核　弥生土器　瓦　土師器　須恵器　陶器　磁器　板碑",139.4503939,35.76027619,TRUE
13213001800,13213,"18","","東村山市No.18遺跡","東村山市 諏訪町三丁目","[縄文時代（中期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　磨製石斧　石皿　剥片　弥生土器　土師器　須恵器　陶器",139.4532948,35.76733005,TRUE
13213002600,13213,"26","とくぞうじ（のぐち）いせき","徳蔵寺(野口)遺跡","東村山市 諏訪町一丁目","[縄文時代（早期・中期〜晩期）][弥生時代（前期〜中期）][古墳時代][奈良時代][平安時代][中世]","包蔵地","[時代不明]V字溝","縄文土器　打製石斧　石皿　残核　弥生土器　土師器　須恵器　陶器　中世土器　磁器　板碑　石製円盤　木製品",139.4687443,35.77033856,TRUE
13213002700,13213,"27","","東村山市No.27遺跡","東村山市 野口町三丁目","[縄文時代（中期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　打製石斧　敲石　剥片　弥生土器　土師器　須恵器",139.4547198,35.76473359,TRUE
13213002800,13213,"28","かじやついせき","鍛冶谷ッ遺跡","東村山市 野口町三丁目","[縄文時代（中期〜晩期）][弥生時代（前期〜後期）][古墳時代][奈良時代]［平安時代］","包蔵地","","縄文土器　剥片　弥生土器　土師器　須恵器",139.4555438,35.76621006,TRUE
13213003800,13213,"38","しもざわいせき","下沢遺跡","東村山市 秋津町三丁目　 秋津町四丁目","[旧石器時代][縄文時代（早期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世]","集落","［縄文時代］住居　[平安時代]住居","ナイフ形石器　縄文土器　打製石斧　磨製石斧　石鏃　石皿　砥石　剥片　焼礫　弥生土器　土師器　須恵器　瓦　刀子　鉄鏃　板碑　陶器",139.4823859,35.77665151,TRUE
13213006000,13213,"60","","東村山市No.60遺跡","東村山市 廻田町三丁目","[弥生時代（後期）][古墳時代][中世]","包蔵地","","弥生土器　土師器　陶器　板碑",139.4461711,35.75815883,TRUE
13213007100,13213,"71","","東村山市No.71遺跡","東村山市 廻田町一丁目","[縄文時代（中期）][弥生時代（後期）][古墳時代][平安時代][中世]","包蔵地","","縄文土器　石鏃　弥生土器　土師器　須恵器　陶器　磁器",139.453349,35.75522679,TRUE
13213007200,13213,"72","","東村山市No.72遺跡","東村山市 廻田町一丁目","[縄文時代（中期〜後期）][弥生時代（後期）]","包蔵地","","縄文土器　弥生土器",139.4511517,35.75684273,TRUE
13213007700,13213,"77","","東村山市No.77遺跡","東村山市 野口町二丁目","[縄文時代（中期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","包蔵地","","縄文土器　剥片　弥生土器　土師器　須恵器",139.45714,35.75911178,TRUE
13213012500,13213,"125","","東村山市No.125遺跡","東村山市 秋津町一丁目","[縄文時代（中期）][弥生時代（後期）][古墳時代][奈良時代]","包蔵地","","縄文土器　弥生土器　土師器",139.4917243,35.77225047,TRUE
13213015200,13213,"152","","東村山市No.152遺跡","東村山市 多摩湖町一丁目","[縄文時代（前期〜晩期）][弥生時代（前期〜中期）][古墳時代][奈良時代][平安時代][中世]","包蔵地","","縄文土器　土製円盤　石皿　剥片　残核　打製石斧　礫器　磨石　スクレイパー　台石　弥生土器　土師器　須恵器　陶器",139.449261,35.76478931,TRUE
13214000800,13214,"8","はなざわにしいせき","花沢西遺跡","国分寺市 本町四丁目 南町三丁目 泉町一丁目 東恋ヶ窪一丁目","[旧石器時代][縄文時代][弥生時代]","集落","[縄文時代]住居 土坑 埋甕","縄文土器 打斧 磨斧 石鏃 石匙 石錐 スタンプ形石器 石棒 弥生土器",139.4680368,35.69935258,TRUE
13219000200,13219,"2","こあだちまえはらみなみいせき","小足立前原南遺跡","狛江市 西野川三丁目 西野川四丁目 和泉本町四丁目","[弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[古墳時代]住居","弥生土器 土師器 須恵器 陶器",139.5717728,35.64557441,TRUE
13219000300,13219,"3","こあだちまえはらひがしいせき","小足立前原東遺跡","狛江市 西野川二丁目 西野川四丁目","[弥生時代][古墳時代][奈良時代]","包蔵地","[奈良時代]住居 土坑","弥生土器 土師器 須恵器",139.5735409,35.64782031,TRUE
13219000400,13219,"4","みのわいせき","箕和遺跡","狛江市 西野川二丁目 西野川四丁目","[弥生時代][古墳時代]［奈良時代］[近世]","集落","[縄文時代]土坑 [古墳時代]住居 [奈良時代]住居","弥生土器 土師器 石製模造品 陶器",139.5743992,35.64949422,TRUE
13219000500,13219,"5","みのわだ・きたくぼいせき","箕和田・北久保遺跡","狛江市 西野川二丁目 和泉本町三丁目","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[近世]溝状遺構 墓地","縄文土器 弥生土器 土師器 須恵器 陶磁器 鉄製品 銅製品 煙管 銭貨",139.5741074,35.64335636,TRUE
13219000800,13219,"8","こあだちなかむらみなみいせき","小足立中村南遺跡","狛江市 東野川二丁目 西野川一丁目","[弥生時代][古墳時代][奈良時代][平安時代]","集落","[平安時代]住居 掘立柱建物","弥生土器 土師器 須恵器",139.5789486,35.64439529,TRUE
13219001300,13219,"13","がくとうみしまひがしいせき","覚東三島東遺跡","狛江市 東野川四丁目","[弥生時代][古墳時代]","包蔵地","","弥生土器 土師器",139.5852482,35.64222638,TRUE
13219001800,13219,"18","はらきたいせき","原北遺跡","狛江市 和泉本町一丁目","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[古墳時代]住居","縄文土器 弥生土器 土師器 須恵器 陶器 カワラケ",139.5774313,35.63893222,TRUE
13219002300,13219,"23","しゅくやしきひがしいせき","宿屋敷東遺跡","狛江市 岩戸北一丁目 岩戸北三丁目","[弥生時代][古墳時代][近世]","包蔵地","[中世][近世]竪穴状遺構 [時代不明]溝","弥生土器 土師器 須恵器 陶器",139.5834677,35.63511474,TRUE
13219002900,13219,"29","ふるやしき・あいのはらいせき","古屋敷・相之原遺跡","狛江市 岩戸南二丁目 岩戸南三丁目","[縄文時代（草創期・中期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[弥生時代]住居 [古墳時代][奈良時代][平安時代]住居 [時代不明]土師器窯 土坑","縄文土器 有舌尖頭器 石鏃 弥生土器 土師器 須恵器 鉄鎌 鉄鏃 刀子 石製模造品 陶磁器",139.5904667,35.62996028,TRUE
13219003200,13219,"32","やざきやまいせき","矢崎山遺跡","狛江市 猪方一丁目","[弥生時代（後期）][古墳時代]","集落","[弥生時代][古墳時代]住居","弥生土器 土師器 円筒埴輪",139.5840006,35.62841874,TRUE
13219003600,13219,"36","てらまえひがしいせき","寺前東遺跡","狛江市 東和泉一丁目 東和泉二丁目 猪方一丁目","[縄文時代（早期〜前期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落","[縄文時代]住居 [平安時代]住居 [時代不明]掘立柱建物 土坑 溝状遺構","縄文土器 打斧 石鏃 石皿 磨石 弥生土器 土師器 須恵器 陶器 カワラケ 釘 銭貨",139.5796233,35.62964658,TRUE
13219004201,13219,"42-1","べんてんいけいせき","弁財天池遺跡","狛江市 中和泉一丁目","[旧石器時代][縄文時代（中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[旧石器時代]ブロック [縄文時代]住居 集石 土坑 [弥生時代][古墳時代]方形周溝墓 [古墳時代][奈良時代]住居 [奈良時代][平安時代]掘立柱建物 [中世][近世]土坑","ナイフ形石器 尖頭器 細石刃 縄文土器 打斧 石鏃 石皿 土製円板 石棒 弥生土器 槍先形鉄製品 鉄釧 銅釧 土師器 須恵器 紡錘車 銀製穂積具",139.575899,35.63310663,TRUE
13219004300,13219,"43","いずみだぐらいせき","和泉駄倉遺跡","狛江市 東和泉一丁目","[縄文時代（中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]住居 [弥生時代][古墳時代]住居 [奈良時代][平安時代]住居 掘立柱建物","縄文土器 弥生土器 土師器 須恵器 陶磁器",139.5794181,35.6316277,TRUE
13219005600,13219,"56","みやまえいせき","宮前遺跡","狛江市 中和泉一丁目 中和泉二丁目 中和泉三丁目","[縄文時代（中期）][弥生時代][古墳時代][奈良時代][近世]","集落","[古墳時代]住居","縄文土器 弥生土器 土師器 須恵器 カワラケ",139.570732,35.63620392,TRUE
13219006500,13219,"65","いりうえいせき","圦上遺跡","狛江市 中和泉三丁目 中和泉四丁目","[縄文時代（中期〜晩期）][弥生時代][古墳時代][奈良時代][中世]","集落","[縄文時代]住居 [古墳時代]住居 [奈良時代]住居 [中世]地下式土坑","縄文土器 打斧 石鏃 石匙 石錐 凹石 耳飾 土製勾玉 石剣 岩版 土偶 弥生土器 土師器 須恵器 銭貨 陶磁器",139.5672118,35.63463074,TRUE
13221001600,13221,"16","のしおにしはらいせき","野塩西原遺跡","清瀬市 野塩一丁目","[縄文時代（前期〜後期）][弥生時代][古墳時代][平安時代]","集落","[平安時代]住居","縄文土器　打斧　弥生土器　土師器　須恵器　陶器（灰釉・緑釉）　刀子　鉄鏃　土錘",139.4997041,35.77913395,TRUE
